freebase_id,wikidata_id,label
/m/0b_6v_,Q3994968,1992 NCAA Division I men's basketball tournament
/m/0b_6x2,Q3994969,1993 NCAA Division I men's basketball tournament
/m/0b_6xf,Q3994970,1994 NCAA Division I men's basketball tournament
/m/0b_6yv,Q703778,neo-psychedelia
/m/0b_6zk,Q3994972,1996 NCAA Division I men's basketball tournament
/m/0b_71r,Q3994975,1999 NCAA Division I men's basketball tournament
/m/0b_72t,Q3994976,2000 NCAA Division I men's basketball tournament
/m/0b_734,Q3994978,2002 NCAA Division I men's basketball tournament
/m/0b_756,Q3994980,2004 NCAA Division I men's basketball tournament
/m/0b_75k,Q3994974,1998 NCAA Division I men's basketball tournament
/m/0b_770,Q3994977,2001 NCAA Division I men's basketball tournament
/m/0b_77q,Q3994979,2003 NCAA Division I men's basketball tournament
/m/0b_7k,Q158250,Peter Bogdanovich
/m/0b_c7,Q53040,Franco Zeffirelli
/m/0b_cr,Q499189,Merced
/m/0b_dh,Q52411,Tony Richardson
/m/0b_dy,Q219546,Albert Finney
/m/0b_fw,Q83484,Anthony Quinn
/m/0b_j2,Q194333,Billy Joel
/m/0b_ljy,Q223360,FC Karpaty Lviv
/m/0b_xm,Q184386,Yes
/m/0b_yz,Q161491,Reading
/m/0bb57s,Q185299,Tony Award for Best Actress in a Play
/m/0bbc17,Q3778115,gross out
/m/0bbf1f,Q174346,Katie Holmes
/m/0bbgly,Q329709,Mutiny on the Bounty
/m/0bbgvp,Q59084,Mutiny on the Bounty
/m/0bbm7r,Q624806,Elizabeth I
/m/0bbvr84,Q439939,Kiernan Shipka
/m/0bbxd3,Q2413805,David Greenwalt
/m/0bbxx9b,Q2130828,Randy Thom
/m/0bby9p5,Q1156089,Soul Surfer
/m/0bbz66j,Q1318423,Australians
/m/0bc1yhb,Q209538,Iron Man 3
/m/0bc71w,Q3531774,Tony Geiss
/m/0bc773,Q917235,59th Academy Awards
/m/0bcndz,Q27149,The King and I
/m/0bcp9b,Q165627,Sophie's Choice
/m/0bczgm,Q1929297,Michael Schur
/m/0bd2n4,Q958385,Dan Stevens
/m/0bd67,Q54187,Greater Poland Voivodeship
/m/0bdg5,Q22889,Bath
/m/0bdjd,Q134773,Forrest Gump
/m/0bdlj,Q4030,Duke Ellington
/m/0bdt8,Q43247,Ingrid Bergman
/m/0bdw1g,Q1285517,Primetime Emmy Award for Outstanding Lead Actress in a Drama Series
/m/0bdw6t,Q1285545,Primetime Emmy Award for Outstanding Lead Actor in a Drama Series
/m/0bdwft,Q1285983,Primetime Emmy Award for Outstanding Lead Actress in a Miniseries or a Movie
/m/0bdwqv,Q989453,Primetime Emmy Award for Outstanding Lead Actor in a Miniseries or a Movie
/m/0bdx29,Q1285504,Primetime Emmy Award for Outstanding Supporting Actress in a Drama Series
/m/0bdxs5,Q4235,Miley Cyrus
/m/0bfp0l,Q2386070,Sugar Hill Records
/m/0bfvd4,Q945887,Primetime Emmy Award for Outstanding Supporting Actor in a Miniseries or a Movie
/m/0bfvw2,Q1276100,Primetime Emmy Award for Outstanding Supporting Actress in a Miniseries or a Movie
/m/0bg4f9,Q22707,TSG 1899 Hoffenheim
/m/0bg4j_,Q310621,SV Wehen Wiesbaden
/m/0bg539,Q439315,Jemaine Clement
/m/0bgrsl,Q1274453,Michael Tollin
/m/0bgv4g,Q2438510,punt returner
/m/0bgv8y,Q2301679,kickoff returner
/m/0bh72t,Q1815243,Dragon Ball Z: Lord Slug
/m/0bh8drv,Q568133,Another Year
/m/0bh8tgs,Q474033,Battleship
/m/0bh8x1y,Q1132978,Coriolanus
/m/0bh8yn3,Q903885,Green Lantern
/m/0bhsnb,Q1815623,Sri Lankan Tamils
/m/0bhtzw,Q573341,Felix Bastians
/m/0bhvtc,Q705743,Jerry Douglas
/m/0bhwhj,Q204670,An Inconvenient Truth
/m/0bj25,Q200299,All About Eve
/m/0bj8m2,Q2143665,children's film
/m/0bj9k,Q41163,Al Pacino
/m/0bjkpt,Q1385774,William Joyce
/m/0bjqh,Q7432601,School of the Art Institute of Chicago
/m/0bjv6,Q221,North Macedonia
/m/0bjy7,Q26426,Montpelier
/m/0bk17k,Q265570,SSV Jahn Regensburg
/m/0bk1p,Q15862,Queen
/m/0bk25,Q83958,Macedonia
/m/0bk4s,Q127318,George III of Great Britain
/m/0bk5r,Q41532,Carl Jung
/m/0bkbm,Q2297927,spy film
/m/0bkf4,Q409,Bob Marley
/m/0bkg4,Q15873,Brian May
/m/0bkg87,Q3345399,Bappi Lahiri
/m/0bkj86,Q2091008,Master of Arts
/m/0bkmf,Q71243,Clark Gable
/m/0bkq7,Q898840,Gentleman's Agreement
/m/0bkq_8,Q254876,Eve Myles
/m/0bksh,Q44380,Cameron Diaz
/m/0bkv0,Q2865,Kassel
/m/0bl06,Q641061,The Greatest Show on Earth
/m/0bl1_,Q61696,Midnight Cowboy
/m/0bl2g,Q42930,Dustin Hoffman
/m/0bl3nn,Q567577,The League of Extraordinary Gentlemen
/m/0bl5c,Q645094,The Best Years of Our Lives
/m/0bl60p,Q368913,Max Casella
/m/0bl8l,Q18711,Aston Villa F.C.
/m/0blbx,Q1263215,Glasnevin Cemetery
/m/0blbxk,Q235511,Taraji P. Henson
/m/0bld8,Q588,Katowice
/m/0blfl,Q9615,1948 Winter Olympics
/m/0blg2,Q8403,1948 Summer Olympics
/m/0blgl,Q298920,Charles M. Schulz
/m/0blpg,Q1334572,Everyone Says I Love You
/m/0blpnz,Q347473,Pandro S. Berman
/m/0blq0z,Q23365,Jeremy Renner
/m/0blst_,Q920783,Royal Gold Medal
/m/0blt6,Q484365,David Duchovny
/m/0bm02,Q211028,bass drum
/m/0bm2g,Q207588,From Here to Eternity
/m/0bm2nq,Q151898,Stranger than Fiction
/m/0bm2x,Q237134,The Lost Weekend
/m/0bm4j,Q994,Tbilisi
/m/0bm70b,Q377293,Tony Award for Best Direction of a Musical
/m/0bm7fy,Q640374,Tony Award for Best Direction of a Play
/m/0bm9xk,Q85707,Hans J. Salter
/m/0bmc4cm,Q186810,13 Assassins
/m/0bmch_x,Q158759,Unknown
/m/0bmfnjs,Q258979,Jane Eyre
/m/0bmfpc,Q1165777,UK garage
/m/0bmh4,Q34851,Elizabeth Taylor
/m/0bmhn,Q211372,On the Waterfront
/m/0bmhvpr,Q273686,The Descendants
/m/0bmj2y,Q1148579,MyNetworkTV
/m/0bmj62v,Q3950833,2010 Toronto International Film Festival
/m/0bmm4,Q437,Ljubljana
/m/0bmnm,Q615403,tin whistle
/m/0bmpm,Q468877,Going My Way
/m/0bmssv,Q387601,Night at the Museum
/m/0bn3jg,Q1970454,Pietro Scalia
/m/0bn8fw,Q3097943,Michael McConnohie
/m/0bn9sc,Q299228,Brad Jones
/m/0bnzd,Q151945,In the Bedroom
/m/0bp_7,Q1721,Wiesbaden
/m/0bp_b2,Q2604800,Primetime Emmy Award for Outstanding Guest Actor in a Drama Series
/m/0bpbhm,Q662838,Cookie's Fortune
/m/0bpgx,Q9826,high school
/m/0bpjh3,Q402913,Bengali
/m/0bpk2,Q153616,Tangerine Dream
/m/0bpm4yw,Q189330,The Dark Knight Rises
/m/0bpx1k,Q1129227,About a Boy
/m/0bq0p9,Q129286,British Raj
/m/0bq2g,Q34460,Gwyneth Paltrow
/m/0bq3x,Q484188,serial killer
/m/0bq4j6,Q2832952,Alex Gibney
/m/0bq6ntw,Q401976,Fast Five
/m/0bq8tmw,Q214014,21 Jump Street
/m/0bqc_,Q1891156,United States Forest Service
/m/0bqch,Q5912,Marcel Duchamp
/m/0bqr7_,Q592241,Iraklis F.C.
/m/0bqs56,Q486740,Conan O'Brien
/m/0bqsk5,Q1543268,MacArthur Fellows Program
/m/0bqsy,Q80424,Nelly Furtado
/m/0bqthy,Q2948727,2006 NCAA Division I men's basketball tournament
/m/0bqtx,Q215112,Second Boer War
/m/0bqvs2,Q309888,Fat Joe
/m/0bqxw,Q621043,Emory University
/m/0bqyhk,Q2449634,"St George's Chapel, Windsor"
/m/0bqytm,Q62547,Michael Ballhaus
/m/0br0vs,Q824450,Levadiakos F.C.
/m/0br1w,Q126941,J. Michael Straczynski
/m/0br1x_,Q2082282,2008 NCAA Division I men's basketball tournament
/m/0br1xn,Q2081786,2007 NCAA Division I men's basketball tournament
/m/0br2wp,Q987085,Zetima
/m/0brgy,Q254327,anorexia
/m/0brkwj,Q922368,Drew Goddard
/m/0bs09lb,Q2081806,Omaha Nighthawks
/m/0bs0bh,Q1474410,Tony Award for Best Featured Actor in a Play
/m/0bs1g5r,Q1450,Bruno Mars
/m/0bs1yy,Q956822,John Ottman
/m/0bs4r,Q188718,The Bridge on the River Kwai
/m/0bs5f0b,Q860734,Life as We Know It
/m/0bs5k8r,Q622877,Mao's Last Dancer
/m/0bs5vty,Q206124,Midnight in Paris
/m/0bs8d,Q72717,Elia Kazan
/m/0bs8hvm,Q664532,Germany in Autumn
/m/0bs8ndx,Q122113,Super
/m/0bs8s1p,Q247470,We Need to Talk About Kevin
/m/0bsb4j,Q710180,Grant Heslov
/m/0bscw,Q491800,Gattaca
/m/0bshwmp,Q747496,Just Go with It
/m/0bsj9,Q109871,Anthrax
/m/0bsjcw,Q627778,Tony Award for Best Featured Actress in a Play
/m/0bsl6,Q38807,Suva
/m/0bsnm,Q326342,Concordia University
/m/0bsxd3,Q662042,National Heads-Up Poker Championship
/m/0bszz,Q188143,Montreal Canadiens
/m/0bt23,Q45765,Jack London
/m/0bt3j9,Q222041,Hairspray
/m/0bt4r4,Q2671438,Paul Lieberstein
/m/0bt7w,Q189045,Britpop
/m/0bt7ws,Q2669971,Angela Kinsey
/m/0bt9lr,Q144,dog
/m/0btbyn,Q746029,3:10 to Yuma
/m/0bth54,Q24871,Avatar
/m/0bthb,Q622137,Lehigh University
/m/0btj0,Q103949,Buster Keaton
/m/0btmb,Q188784,superhero
/m/0btpm6,Q163872,The Dark Knight
/m/0btpx,Q62975,Sharon Stone
/m/0btxr,Q228645,Ashley Judd
/m/0btyf5z,Q243983,Rise of the Planet of the Apes
/m/0btyl,Q164487,Ava Gardner
/m/0bv7t,Q72334,Toni Morrison
/m/0bv8h2,Q170250,Bicentennial Man
/m/0bvfqq,Q319132,78th Academy Awards
/m/0bvg70,Q1703265,Jonathan Murray
/m/0bvhz9,Q213699,79th Academy Awards
/m/0bvls5,Q3089275,Mahesh Manjrekar
/m/0bvn25,Q222800,Knocked Up
/m/0bvqq,Q5933,Westminster Abbey
/m/0bvz6,Q83164,East India Company
/m/0bvzp,Q152505,Leonard Bernstein
/m/0bw20,Q662342,K-19: The Widowmaker
/m/0bw6y,Q94002,Barbara Stanwyck
/m/0bw87,Q56016,Katharine Hepburn
/m/0bw8r,Q4215834,United States Secretary of the Treasury
/m/0bwd5,Q1143635,business school
/m/0bwfn,Q49210,New York University
/m/0bwfwpj,Q379877,Super 8
/m/0bwgc_,Q219655,Carey Mulligan
/m/0bwh6,Q43203,Clint Eastwood
/m/0bwjj,Q131371,Boston Celtics
/m/0bwx3,Q131149,Henry David Thoreau
/m/0bx0l,Q228186,Lawrence of Arabia
/m/0bx0lc,Q454231,Charlie Cox
/m/0bx6zs,Q777704,52nd Primetime Emmy Awards
/m/0bx8pn,Q192334,University of North Carolina at Chapel Hill
/m/0bx9y,Q488659,Montgomery County
/m/0bx_f_t,Q82111,58th Berlin International Film Festival
/m/0bx_hnp,Q1139311,George Harrison: Living in the Material World
/m/0bx_q,Q189400,Brooke Shields
/m/0bxbb,Q327022,Rockville
/m/0bxbr,Q584451,Bethesda
/m/0bxc4,Q755741,Silver Spring
/m/0bxfmk,Q529470,Mali Finn
/m/0bxg3,Q699,fairy tale
/m/0bxjpy,Q204220,New York Red Bulls
/m/0bxjv,Q43056,Axis Powers
/m/0bxl5,Q743659,Rhodes piano
/m/0bxqq,Q108131,Sacramento County
/m/0bxs_d,Q256550,54th Primetime Emmy Awards
/m/0bxsk,Q42198,Heat
/m/0bxtg,Q2263,Tom Hanks
/m/0bxtyq,Q991563,Bruce Broughton
/m/0bxxzb,Q772451,I Spy
/m/0bxy67,Q834338,Boman Irani
/m/0by17xn,Q753517,Limitless
/m/0by1wkq,Q53719,Looper
/m/0by292,Q852900,Candlelight Records
/m/0byfz,Q55245,Laurence Olivier
/m/0byh8j,Q1186,Kerala
/m/0bykpk,Q676039,The Grapes of Wrath
/m/0bymv,Q10390,John McCain
/m/0bynt,Q3312129,track and field
/m/0byq0v,Q48911,F.C. Lorient
/m/0byq6h,Q218372,Stade Brestois 29
/m/0bytfv,Q508660,Ann Roth
/m/0bytkq,Q939842,Dante Ferretti
/m/0bz3jx,Q310617,"Paris, je t'aime"
/m/0bz5v2,Q1701254,John Oliver
/m/0bz60q,Q2383623,Vernon Chatman
/m/0bz6l9,Q221467,42nd Academy Awards
/m/0bz6sb,Q937162,43rd Academy Awards
/m/0bz6sq,Q1137856,Spice World
/m/0bzh04,Q784965,Mamelodi Sundowns F.C.
/m/0bzjf,Q1243,Veneto
/m/0bzjgq,Q611050,49th Academy Awards
/m/0bzjvm,Q388978,48th Academy Awards
/m/0bzk2h,Q369706,47th Academy Awards
/m/0bzk8w,Q570921,46th Academy Awards
/m/0bzkgg,Q918125,45th Academy Awards
/m/0bzknt,Q289412,44th Academy Awards
/m/0bzkvd,Q544731,41st Academy Awards
/m/0bzlrh,Q1065282,51st Academy Awards
/m/0bzm81,Q28969,54th Academy Awards
/m/0bzm__,Q47193,56th Academy Awards
/m/0bzmt8,Q41918,55th Academy Awards
/m/0bzn6_,Q427425,57th Academy Awards
/m/0bzrsh,Q2948724,1986 NCAA Division I men's basketball tournament
/m/0bzrxn,Q3994971,1995 NCAA Division I men's basketball tournament
/m/0bzty,Q1210,Lombardy
/m/0bzyh,Q55163,Robert Altman
/m/0c00lh,Q314502,Jason Reitman
/m/0c00zd0,Q382864,Larry Crowne
/m/0c01c,Q199927,Alyson Hannigan
/m/0c02jh8,Q1103153,San Luis F.C.
/m/0c0cs,Q1355327,Executive Office of the President of the United States
/m/0c0k1,Q81328,Harrison Ford
/m/0c0nhgv,Q221820,Moneyball
/m/0c0sl,Q671510,NPR
/m/0c0tzp,Q1507653,George Hopkins
/m/0c0wvx,Q12546,Crusades
/m/0c0xr,Q9734,symphony
/m/0c0yh4,Q173804,Sunshine
/m/0c0zq,Q25139,American Beauty
/m/0c11mj,Q1989585,Mauricio Pinilla
/m/0c12h,Q51575,John Huston
/m/0c1d0,Q18383,Providence
/m/0c1fs,Q34970,D. H. Lawrence
/m/0c1gj5,Q1142030,Salavat Yulaev Ufa
/m/0c1j_,Q272929,Rosie O'Donnell
/m/0c1jh,Q163366,Ezra Pound
/m/0c1pj,Q42229,Mel Gibson
/m/0c1ps1,Q1367775,Joseph R. Gannascoli
/m/0c1sgd3,Q432582,Water for Elephants
/m/0c1xm,Q3718,Dakar
/m/0c2dl,Q219420,Edward Albee
/m/0c2rr7,Q350721,Houssine Kharja
/m/0c2ry,Q207739,Carole Lombard
/m/0c2tf,Q93957,Gary Cooper
/m/0c31_,Q106685,Andrzej Wajda
/m/0c3351,Q9503,suspense
/m/0c33pl,Q268549,Sherri Shepherd
/m/0c34mt,Q470771,From Hell
/m/0c35b1,Q511554,Anthony Mackie
/m/0c38gj,Q74958,Blood Diamond
/m/0c3dzk,Q460376,Tony Gaudio
/m/0c3jz,Q236875,Thora Birch
/m/0c3kw,Q317491,Greg Bear
/m/0c3mz,Q426227,Third Battle of Ypres
/m/0c3ns,Q55424,Peter Weir
/m/0c3p7,Q372311,Glenn Close
/m/0c3xpwy,Q232737,The Walking Dead
/m/0c3xw46,Q629596,Friends with Benefits
/m/0c3ybss,Q122713,Insidious
/m/0c3z0,Q213411,Cast Away
/m/0c3zjn7,Q261759,Real Steel
/m/0c40vxk,Q249350,Haywire
/m/0c41n,Q415054,Acadians
/m/0c41qv,Q466459,Regency Enterprises
/m/0c41y70,Q1972217,Albany Devils
/m/0c422z4,Q1161102,MTV Movie Award for Best Jaw Dropping Moment
/m/0c43g,Q5597,Raphael
/m/0c499,Q37701,Bloemfontein
/m/0c4b8,Q193619,Union of South Africa
/m/0c4f4,Q170574,Helen Hunt
/m/0c4hgj,Q1065291,40th Academy Awards
/m/0c4hnm,Q917067,38th Academy Awards
/m/0c4hx0,Q917138,37th Academy Awards
/m/0c4kv,Q49201,Portland
/m/0c4qzm,Q2162645,Roland Anderson
/m/0c4xc,Q170238,sitcom
/m/0c4y8,Q134262,Tennessee Williams
/m/0c4ys,Q41254,Grammy Awards
/m/0c4z8,Q1027904,Grammy Award for Song of the Year
/m/0c53vt,Q608130,27th Academy Awards
/m/0c53zb,Q516479,26th Academy Awards
/m/0c55fj,Q1638793,BBC HD
/m/0c57yj,Q137595,Mumford
/m/0c58k,Q12206,diabetes
/m/0c5_3,Q6225,Coventry
/m/0c5dd,Q208632,It Happened One Night
/m/0c5lg,Q16533,judge
/m/0c5qvw,Q817159,All the King's Men
/m/0c5tl,Q132805,Thomas Hardy
/m/0c5v2,Q29422,Boca Raton
/m/0c5vh,Q349690,Mel Blanc
/m/0c5wln,Q172247,FC Schaffhausen
/m/0c5x_,Q868421,"University of California, Irvine"
/m/0c61p,Q1458,Calabria
/m/0c630,Q1903,Catania
/m/0c663,Q1447,Apulia
/m/0c66m,Q3519,Bari
/m/0c6cwg,Q1752743,Taliban insurgency
/m/0c6g1l,Q23466,Chris Pine
/m/0c6g29,Q436530,Dorothy Jeakins
/m/0c6qh,Q35332,Brad Pitt
/m/0c6vcj,Q917167,32nd Academy Awards
/m/0c73g,Q7351,Robert Schumann
/m/0c73z,Q7312,Franz Schubert
/m/0c75w,Q47034,Espoo
/m/0c78m,Q35869,asthma
/m/0c7ct,Q188461,Dannii Minogue
/m/0c7f7,Q6259,Pavia
/m/0c7hq,Q1438,Campania
/m/0c7lcx,Q1334725,Kevin Corrigan
/m/0c7t58,Q591945,Terence Winter
/m/0c7xjb,Q168992,Jessica Simpson
/m/0c7zf,Q3805,Amman
/m/0c82s,Q3357,Dordogne
/m/0c8br,Q316313,L. Sprague de Camp
/m/0c8hct,Q6848167,Mike Nawrocki
/m/0c8qq,Q910226,Anne of the Thousand Days
/m/0c8tk,Q1352,Chennai
/m/0c8tkt,Q109767,The Blues Brothers
/m/0c8wxp,Q1841,Catholicism
/m/0c921,Q51547,Billy Wilder
/m/0c94fn,Q1174468,Gary Rydstrom
/m/0c9c0,Q29055,Sacha Baron Cohen
/m/0c9cp0,Q428211,Al-Gharafa Sports Club
/m/0c9cw,Q211907,Slough
/m/0c9d9,Q104326,Jean-Michel Jarre
/m/0c9k8,Q597239,Reds
/m/0c9t0y,Q979196,Psycho
/m/0c9xjl,Q113206,Clark Gregg
/m/0c_drn,Q1231447,Walter Scharf
/m/0c_dx,Q833633,Pulitzer Prize for Fiction
/m/0c_gcr,Q45647,Eddie Marsan
/m/0c_j5d,Q1200552,Marvel Entertainment
/m/0c_j9x,Q3241699,Murder on the Orient Express
/m/0c_jc,Q127417,Douglas MacArthur
/m/0c_m3,Q16563,Memphis
/m/0c_md_,Q9582,Gerald Ford
/m/0c_mvb,Q1442364,Jules Bass
/m/0c_n9,Q2117891,Pulitzer Prize for Poetry
/m/0c_tl,Q8080,1896 Summer Olympics
/m/0c_v2,Q9217,Thai
/m/0c_xl,Q2732142,statistician
/m/0c_zj,Q181461,Downing College
/m/0c_zx,Q38511,Turku
/m/0cb1ky,Q157803,Farida Jalal
/m/0cb4j,Q5925,Orange County
/m/0cb77r,Q505353,Thomas Little
/m/0cbd2,Q36180,writer
/m/0cbgl,Q313246,David Foster Wallace
/m/0cbhh,Q7880,Toulouse
/m/0cbkc,Q106418,Catherine Deneuve
/m/0cbl95,Q272599,All Quiet on the Western Front
/m/0cbm64,Q134233,Jonas Brothers
/m/0cbn7c,Q221462,The Maltese Falcon
/m/0cbv4g,Q223316,The Devil Wears Prada
/m/0cbvg,Q78994,Napoleonic Wars
/m/0cbxl0,Q1563710,Manish Malhotra
/m/0cc07,Q501345,Frederick County
/m/0cc1v,Q26807,Prince George's County
/m/0cc56,Q11299,Manhattan
/m/0cc5mcj,Q725578,Cowboys & Aliens
/m/0cc5qkt,Q218589,War Horse
/m/0cc63l,Q725970,David Dhawan
/m/0cc65,Q222695,Grand Teton National Park
/m/0cc7hmk,Q624614,Margin Call
/m/0cc846d,Q275120,Captain America: The First Avenger
/m/0cc8l6d,Q3019369,Daytime Emmy Award for Outstanding Children's Animated Program
/m/0cc8q3,Q2948728,2009 NCAA Division I men's basketball tournament
/m/0cc97st,Q28891,Wreck-It Ralph
/m/0ccck7,Q177922,To Kill a Mockingbird
/m/0ccd3x,Q273704,West Side Story
/m/0cchk3,Q624090,University of Southern Mississippi
/m/0ccqd7,Q847133,Fred Tatasciore
/m/0cct7p,Q7089349,Om Prakash
/m/0ccvd,Q179424,County Donegal
/m/0ccvx,Q18424,Queens
/m/0ccxx6,Q41343,post-metal
/m/0cd25,Q40821,surgery
/m/0cd78,Q47398,economic history
/m/0cdbq,Q34266,Russian Empire
/m/0cdf37,Q940271,Dean Tavoularis
/m/0cdw6,Q826561,Halifax
/m/0cf08,Q188652,Rocky
/m/0cf0s,Q3838,Kinshasa
/m/0cf2h,Q71275,Spencer Tracy
/m/0cf8qb,Q1048846,The Sum of All Fears
/m/0cf_h9,Q543762,Patrick O'Neal
/m/0cf_n,Q28206,Augusta
/m/0cfdd,Q831698,drum machine
/m/0cffd,Q13362,Ferrara
/m/0cfgd,Q101505,Deep Purple
/m/0cfhfz,Q1992938,Nine Lives
/m/0cfywh,Q6122272,Jagdeep
/m/0cfz_z,Q3417981,Rajendra Nath
/m/0cg2cj,Q603271,FC Aarau
/m/0cg9f,Q151973,Richard Burton
/m/0cg9y,Q180850,Tom Jones
/m/0cgbf,Q40475,Joan Crawford
/m/0cgfb,Q19810,Victoria Beckham
/m/0cgm9,Q10957559,Principality of Moldavia
/m/0cgqx,Q912994,Speaker of the United States House of Representatives
/m/0cgs4,Q171393,Wallachia
/m/0cgwt8,Q327238,Toronto FC
/m/0cgzj,Q104049,Sidney Poitier
/m/0ch26b_,Q206576,Hugo
/m/0ch280,Q7896446,University of Texas School of Law
/m/0ch3qr1,Q1505923,Jack and Jill
/m/0ch6mp2,Q2961972,production sound mixer
/m/0chghy,Q408,Australia
/m/0chgr2,Q36687,Victoria
/m/0chgsm,Q42646,Windsor Castle
/m/0chgzm,Q3141,Melbourne
/m/0chhs,Q16471,Invasion of Normandy
/m/0chnf,Q14646,Solaris
/m/0chrwb,Q908941,Liam O'Brien
/m/0chrx,Q43199,Omaha
/m/0chsq,Q80739,Charlton Heston
/m/0cht6,Q13373,Lucca
/m/0chw_,Q41351,Jodie Foster
/m/0cj16,Q226528,35 mm film
/m/0cj2w,Q310343,Dudley Moore
/m/0cj36c,Q3028200,Kate Flannery
/m/0cj8x,Q19155,Henry Fonda
/m/0cj_v7,Q19470,Derby County F.C.
/m/0cjcbg,Q337926,Primetime Emmy Award for Outstanding Animated Program
/m/0cjdk,Q166419,Fox Broadcasting Company
/m/0cjf0,Q38933,fever
/m/0cjk9,Q8798,Ukrainian
/m/0cjsxp,Q41449,Michael Shannon
/m/0cjyzs,Q2110156,Primetime Emmy Award for Outstanding Comedy Series
/m/0ck1d,Q1179,Aquitaine
/m/0ck27z,Q2530270,Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Drama Series
/m/0ck6r,Q23051,Swansea
/m/0ck7l,Q9402,ninja
/m/0ck91,Q123849,Jane Seymour
/m/0ckcvk,Q336388,James Levine
/m/0ckd1,Q1053574,executive producer
/m/0ckf6,Q18747,West Ham United F.C.
/m/0ckh4k,Q908708,Neighbours
/m/0ckhc,Q234053,Vancouver
/m/0ckm4x,Q2017211,Colleen Clinkenbeard
/m/0ckr7s,Q636444,Sailor Moon R: The Movie
/m/0ckrgs,Q1066446,Sailor Moon S: The Movie
/m/0ckrnn,Q1059914,Death on the Nile
/m/0cks1m,Q566098,Sailor Moon SuperS: The Movie
/m/0ckt6,Q497256,Airplane!
/m/0cl0bk,Q64560,David Denman
/m/0cl8c,Q43631,Leiden
/m/0cl_m,Q188936,William Tecumseh Sherman
/m/0clfdj,Q2818384,Broadcast Film Critics Association Awards 2001
/m/0clpml,Q844,James Bond
/m/0clvcx,Q117995,Phyllis Logan
/m/0clz1b,Q2561438,slice of life
/m/0clz7,Q36647,Cork
/m/0clzr,Q162475,County Cork
/m/0cm03,Q20875,Edward VII
/m/0cm2xh,Q361,World War I
/m/0cm5m,Q2966,Heidelberg
/m/0cm89v,Q3476760,Sean McNamara
/m/0cmb3,Q189592,County Antrim
/m/0cmc2,Q254106,Crimean War
/m/0cmc26r,Q188159,A Dangerous Method
/m/0cmd3zy,Q1285856,2010 Sundance Film Festival
/m/0cmdwwg,Q859448,50/50
/m/0cmf0m0,Q324262,Puss in Boots
/m/0cmpn,Q269412,George V
/m/0cms7f,Q1139248,Oscar Nunez
/m/0cmt6q,Q926912,Craig Robinson
/m/0cn_b8,Q1286387,The Cat in the Hat
/m/0cnjm0,Q1798154,Guitar Hero II
/m/0cnk2q,Q268208,Australia men's national soccer team
/m/0cnl09,Q1050211,Leslie David Baker
/m/0cnl1c,Q2924850,Brian Baumgartner
/m/0cnl80,Q508280,Phyllis Smith
/m/0cnztc4,Q2226293,The Devil's Double
/m/0cp0790,Q264307,Barney's Version
/m/0cp08zg,Q582979,Cave of Forgotten Dreams
/m/0cp0ph6,Q798797,Bad Teacher
/m/0cp0t91,Q938858,On the Road
/m/0cp6w,Q33959,Nice
/m/0cp9f9,Q924283,Matthew Weiner
/m/0cpjgj,Q4119009,John Swasey
/m/0cpllql,Q382289,Star Wars: The Clone Wars
/m/0cpvcd,Q84233,Ludwig von Mises
/m/0cpyv,Q3955,Weimar
/m/0cpz4k,Q467561,America's Got Talent
/m/0cq4k_,Q754307,FC Zorya Luhansk
/m/0cq7kw,Q201215,My Fair Lady
/m/0cq7tx,Q60072,The Sound of Music
/m/0cq806,Q218999,A Man for All Seasons
/m/0cq86w,Q141359,Oliver!
/m/0cq8nx,Q478371,Mrs. Miniver
/m/0cq8qq,Q244448,How Green Was My Valley
/m/0cqcgj,Q3595178,Prithviraj Sukumaran
/m/0cqgl9,Q2462064,Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Miniseries or Television Movie
/m/0cqh46,Q2665878,Screen Actors Guild Award for Outstanding Performance by a Male Actor in a Miniseries or Television Movie
/m/0cqh57,Q1240097,Donald McAlpine
/m/0cqh6z,Q2414873,Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Drama Series
/m/0cqhb3,Q2414252,Screen Actors Guild Award for Outstanding Performance by a Male Actor in a Drama Series
/m/0cqhk0,Q2529789,Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Comedy Series
/m/0cqhmg,Q377317,Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Comedy Series
/m/0cqnss,Q762649,The Music Man
/m/0cqr0q,Q1405126,American Psycho
/m/0cqt41,Q213417,New York Yankees
/m/0cqt90,Q22686,Donald Trump
/m/0cr3d,Q18419,Brooklyn
/m/0cr7m,Q7835,Crimea
/m/0crc2cp,Q309248,The Three Musketeers
/m/0crd8q6,Q908556,Horrible Bosses
/m/0crfwmx,Q1702819,Tinker Bell and the Secret of the Wings
/m/0crh5_f,Q142695,Elite Squad: The Enemy Within
/m/0crjn65,Q385669,Preston
/m/0crlz,Q7707,water polo
/m/0crqcc,Q1374243,Richard Price
/m/0crs0b8,Q915845,Brighton Rock
/m/0crvfq,Q1151457,D. W. Moffett
/m/0crx5w,Q542414,Steven Levitan
/m/0cs134,Q276528,Ugly Betty
/m/0csdzz,Q313362,Alexandre Desplat
/m/0cshrf,Q2973201,political film
/m/0cskb,Q183513,Buffy the Vampire Slayer
